Subject	BrainSeg	BrainSegNotVent	BrainSegNotVentSurf	VentricleChoroidVol	lhCortex	rhCortex	Cortex	lhCerebralWhiteMatter	rhCerebralWhiteMatter	CerebralWhiteMatter	SubCortGray	TotalGray	SupraTentorial	SupraTentorialNotVent	SupraTentorialNotVentVox	Mask	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior
sub-0025443_ses-8_run-1	1506179.000000	1480274.000000	1482717.933090	19197.000000	343136.623511	348715.721913	691852.345423	278415.264166	280615.323500	559030.587667	69107.000000	896965.345423	1341604.933090	1322407.933090	1317422.000000	1889037.000000	0.864281	1.083974	80	88	168	1742696.303188	9572.9	305.0	14136.0	69906.8	9517.6	3704.8	6953.5	1916.8	1260.3	3022.5	22824.5	4585.6	2034.9	2498.1	876.1	4499.7	85.8	379.8	8687.4	466.7	13757.3	65253.8	8607.4	3973.4	6671.5	1781.7	4634.0	2359.7	646.3	4373.4	40.7	510.8	0.0	2977.3	0.0	0.0	0.0	0.0	0.0	293.6	1085.9	340.3	461.2	509.0	956.5
sub-0025443_ses-9_run-1	1517826.000000	1491783.000000	1494638.579119	19451.000000	343682.294900	347327.446787	691009.741687	283881.838573	285389.998859	569271.837432	69429.000000	896229.741687	1351861.579119	1332410.579119	1326700.000000	1881111.000000	0.862825	1.069339	103	114	217	1759134.767280	8885.4	277.2	15139.5	68876.6	8895.0	3885.6	6994.2	1929.5	1230.6	3297.8	22478.5	4380.7	2065.9	2133.2	671.2	4344.5	40.6	378.9	9286.3	584.0	14862.5	65893.9	9006.4	4094.5	6826.5	1908.0	4548.3	2622.8	711.5	4560.0	64.9	482.0	0.0	2175.2	0.0	0.0	0.0	0.0	0.0	279.2	1106.1	336.1	483.8	506.2	950.4
sub-0025444_ses-10_run-1	1115114.000000	1101322.000000	1102975.269193	10766.000000	251270.077796	252497.556651	503767.634447	211884.696297	210194.938449	422079.634746	56253.000000	659396.634447	995498.269193	984732.269193	980322.000000	1452264.000000	0.876411	1.141391	31	50	81	1272363.836397	4765.7	336.5	11384.7	48383.5	6278.8	4207.6	5822.8	1944.0	803.2	1600.5	16602.3	3659.7	1506.6	757.0	591.9	3429.6	29.4	328.8	4918.3	323.2	11022.4	49331.4	6283.6	4347.3	5550.4	1794.2	3891.9	1671.9	606.8	3389.9	20.6	455.7	0.0	928.0	0.0	0.0	0.0	0.0	0.0	185.2	1049.8	737.6	829.3	894.8	878.7
sub-0025444_ses-1_run-1	1123824.000000	1110172.000000	1111913.606360	10785.000000	253309.973749	257739.735799	511049.709548	210757.563004	210370.333808	421127.896812	57515.000000	668905.709548	1003254.606360	992469.606360	987833.000000	1449793.000000	0.871199	1.123893	34	40	74	1289974.609747	4893.8	367.3	11777.3	49801.6	6435.4	4192.7	5921.3	1954.2	751.8	1506.5	16595.9	3809.7	1555.7	751.3	626.1	3628.0	30.3	260.1	4939.7	338.3	10758.1	49079.4	6183.2	4446.9	5511.4	1867.6	4037.3	1795.5	607.0	3574.6	47.3	384.7	0.0	1122.3	0.0	0.0	0.0	0.0	0.0	193.8	1041.2	728.0	943.8	998.1	935.8
sub-0025444_ses-2_run-1	1112793.000000	1098748.000000	1100130.339236	11052.000000	252513.065794	252273.287251	504786.353044	210290.254208	207619.731983	417909.986192	56893.000000	661665.353044	993578.339236	982526.339236	978083.000000	1433668.000000	0.871079	1.122255	32	38	70	1277488.519100	5033.1	309.6	11034.4	48068.7	6299.5	4187.4	5882.5	1939.1	769.3	1674.6	16715.2	3687.0	1542.5	679.3	512.8	3417.6	31.2	292.1	5034.8	348.4	10442.4	50308.1	6289.2	4361.9	5662.2	1773.1	4102.5	1754.9	608.7	3494.2	17.6	409.1	0.0	1071.2	0.0	0.0	0.0	0.0	0.0	187.3	1049.5	745.7	960.5	997.2	946.5
sub-0025444_ses-3_run-1	1133164.000000	1119448.000000	1121268.801466	10851.000000	261539.028158	255047.053689	516586.081847	212728.502105	211979.217514	424707.719619	57920.000000	675552.081847	1012825.801466	1001974.801466	997264.000000	1447738.000000	0.883708	1.129031	31	52	83	1282283.170140	4878.2	299.7	10852.2	48568.4	6519.9	4289.0	5936.6	1875.0	683.0	1612.2	16977.7	3677.1	1642.5	708.7	623.3	3543.7	27.7	291.1	4959.2	370.1	10978.6	50866.2	6508.6	4406.7	5687.1	1761.5	4044.7	1813.5	560.1	3597.7	19.0	418.7	0.0	1267.8	0.0	0.0	0.0	0.0	0.0	192.2	1056.9	734.8	883.8	968.0	923.1
sub-0025444_ses-4_run-1	1127874.000000	1114238.000000	1115911.044979	10844.000000	257732.174126	258487.313132	516219.487258	211740.700711	208732.857010	420473.557721	57112.000000	673706.487258	1007637.044979	996793.044979	992045.000000	1445022.000000	0.881331	1.129154	33	51	84	1279739.130838	4919.7	351.9	11746.1	49238.2	6699.4	4107.6	5799.3	1854.5	741.8	1463.3	16319.2	3709.0	1577.0	741.4	627.1	3538.0	29.4	261.3	4970.9	320.4	10924.2	49264.7	6199.9	4245.5	5567.6	1874.6	4168.5	1880.9	630.2	3272.4	29.1	382.7	0.0	1240.9	0.0	0.0	0.0	0.0	0.0	148.9	1066.5	715.6	993.9	973.3	906.9
sub-0025444_ses-5_run-1	1111850.000000	1098700.000000	1099880.885288	10362.000000	248542.280648	248130.688187	496672.968836	212435.139767	211553.776685	423988.916453	57905.000000	652930.968836	992289.885288	981927.885288	977276.000000	1446342.000000	0.862747	1.122299	22	47	69	1288731.898353	4611.5	305.9	12044.3	47603.0	6552.6	4116.5	5908.7	2000.6	690.1	1544.7	16725.6	3842.2	1609.6	696.9	651.8	3507.3	30.6	322.3	4657.7	283.7	11527.6	48881.1	6520.7	4313.6	5687.7	1945.8	4102.0	1765.1	502.3	3512.0	16.8	471.4	0.0	1539.2	0.0	0.0	0.0	0.0	0.0	171.3	1067.3	749.7	949.8	981.1	932.5
sub-0025444_ses-6_run-1	1126743.000000	1113000.000000	1114325.805359	10745.000000	257596.926650	256484.342548	514081.269198	211412.624501	209679.911661	421092.536161	57556.000000	671960.269198	1006194.805359	995449.805359	991298.000000	1435889.000000	0.878745	1.119847	29	40	69	1282218.376956	4919.3	267.5	11434.8	49464.5	6701.9	4003.7	5950.6	1815.8	743.1	1591.8	16771.4	3901.7	1650.4	797.8	661.7	3465.4	38.3	313.3	4860.6	289.6	10689.6	49542.2	6180.4	4442.8	5614.9	1734.2	4161.5	1861.8	562.8	3479.0	20.5	450.4	0.0	1227.2	0.0	0.0	0.0	0.0	0.0	175.6	1062.3	735.0	935.4	924.4	933.9
sub-0025444_ses-7_run-1	1115215.000000	1101240.000000	1102368.542610	10975.000000	251139.834003	252716.051755	503855.885757	210019.161461	209762.495392	419781.656853	56897.000000	661246.885757	994379.542610	983404.542610	979332.000000	1442160.000000	0.868023	1.122499	25	39	64	1284775.727040	5047.6	305.8	11457.2	48511.0	6760.5	4115.5	5857.8	1825.3	776.1	1598.2	16367.6	3711.4	1546.2	796.7	722.1	3360.0	27.2	275.9	5017.0	311.1	10796.2	50361.8	6104.1	4293.2	5585.4	1800.4	4093.1	1767.3	602.5	3370.0	16.5	418.4	0.0	1160.5	0.0	0.0	0.0	0.0	0.0	119.2	1048.7	732.6	912.4	956.3	928.4
sub-0025444_ses-8_run-1	1124017.000000	1110240.000000	1111823.623122	10832.000000	255569.744836	257177.306803	512747.051639	211225.352217	210445.219266	421670.571483	57607.000000	669634.051639	1005144.623122	994312.623122	990323.000000	1446833.000000	0.876748	1.128549	34	53	87	1282029.769483	4895.9	338.3	10986.8	49126.3	6598.9	4189.8	5872.4	1933.8	726.5	1627.8	16696.8	3667.1	1465.1	747.6	712.0	3653.6	22.6	287.4	4909.0	331.6	10529.0	48841.5	6280.1	4451.0	5694.7	1852.2	3971.4	1904.4	531.2	3450.9	24.5	418.8	0.0	1332.0	0.0	0.0	0.0	0.0	0.0	174.4	1061.0	738.6	941.0	1000.0	916.4
sub-0025444_ses-9_run-1	1120556.000000	1106948.000000	1108570.189155	10695.000000	248535.355713	258516.894263	507052.249976	211801.180432	211330.758747	423131.939179	56542.000000	663770.249976	1000613.189155	989918.189155	984958.000000	1447992.000000	0.874714	1.130313	38	39	77	1281054.423397	4945.1	289.6	11615.2	48119.2	6493.2	4014.5	5808.1	1921.6	715.3	1593.6	16872.1	3814.0	1510.3	757.6	580.7	3522.9	28.2	283.6	4803.2	325.0	10923.5	49987.5	6292.9	4157.3	5625.7	1941.9	3991.3	1807.3	492.2	3326.0	19.5	416.7	0.0	1480.1	0.0	0.0	1.0	0.0	0.0	197.4	1066.4	745.6	856.9	953.2	889.4
sub-0025445_ses-10_run-1	1197467.000000	1182634.000000	1183668.473743	11244.000000	269420.561449	266286.256937	535706.818386	231538.460464	229171.194894	460709.655358	59497.000000	696262.818386	1069125.473743	1057881.473743	1054755.000000	1587469.000000	0.818051	1.084482	61	51	112	1463803.997051	5275.8	738.3	14385.0	50470.7	7260.6	3361.9	5460.3	1783.6	1104.1	1759.4	20811.7	4328.7	1657.3	836.2	629.6	4283.9	23.1	330.6	4488.2	554.2	13223.6	49237.5	7208.7	3773.3	5608.8	1733.9	4239.4	1687.0	513.7	4143.3	22.2	377.0	0.0	1235.5	0.0	0.0	0.0	0.0	0.0	217.0	930.4	596.0	582.0	594.8	682.5
sub-0025445_ses-1_run-1	1213400.000000	1199123.000000	1200173.290737	10730.000000	271103.114986	269743.711000	540846.825986	235692.125355	233673.339397	469365.464752	59307.000000	703903.825986	1082440.290737	1071710.290737	1068375.000000	1572815.000000	0.824812	1.069126	58	42	100	1471122.851001	5380.6	354.4	14831.1	53086.8	7293.2	3364.9	5390.7	1729.1	1091.5	1723.1	21563.4	4528.3	1627.6	857.9	562.2	4352.3	27.5	247.6	4531.8	512.9	12915.2	49210.7	7262.4	3616.2	5403.5	1623.8	4243.0	1656.7	460.4	4148.6	33.7	333.7	0.0	1462.5	0.0	0.0	0.0	0.0	0.0	167.3	949.0	575.7	587.8	661.0	709.8
sub-0025445_ses-2_run-1	1218083.000000	1202738.000000	1204257.804555	11634.000000	275473.756486	272695.244721	548169.001207	236644.423600	234310.379748	470954.803348	59474.000000	708486.001207	1092166.804555	1080532.804555	1076974.000000	1573103.000000	0.825659	1.066304	52	47	99	1475285.968351	5544.5	694.8	12733.1	49208.8	7459.9	3437.9	5325.8	1650.4	1047.2	1861.6	21118.7	4260.9	1604.0	870.2	581.5	4131.6	25.5	388.0	4688.7	512.2	13070.8	50469.6	7650.0	3756.1	5521.4	1642.5	4180.3	1719.0	522.0	3954.2	44.9	401.9	0.0	1489.5	0.0	0.0	0.0	0.0	0.0	188.1	949.1	575.6	729.2	674.6	696.1
sub-0025445_ses-3_run-1	1228444.000000	1213835.000000	1215558.474551	11195.000000	279319.904200	275274.096778	554594.000978	236372.658083	234579.815490	470952.473573	60157.000000	718281.000978	1098990.474551	1087795.474551	1083882.000000	1585924.000000	0.834561	1.077421	48	46	94	1471963.484453	5411.8	636.6	13479.2	50711.6	7360.8	3336.9	5337.4	1804.8	1072.4	1698.3	21090.1	4466.7	1792.1	775.5	648.1	4194.2	45.1	305.0	4615.3	512.3	13688.4	51361.0	7524.8	3827.3	5507.8	1727.8	4310.2	1613.6	561.9	4050.1	27.4	377.5	0.0	1913.8	0.0	0.0	0.0	0.0	0.0	196.1	967.2	566.0	627.1	660.3	671.6
sub-0025445_ses-4_run-1	1224413.000000	1209881.000000	1211592.972769	11145.000000	276721.191321	273791.600812	550512.792133	236608.516566	234710.664070	471319.180636	59765.000000	713430.792133	1094955.972769	1083810.972769	1079744.000000	1584077.000000	0.837294	1.083244	41	49	90	1462345.711041	5272.6	641.6	14763.4	52303.4	7164.8	3330.2	5429.4	1844.6	1020.3	1724.1	20981.1	4467.2	1685.2	741.2	614.7	4194.7	32.7	374.9	4508.0	498.2	12971.5	49485.9	7538.4	3790.6	5393.2	1827.4	4430.2	1701.9	519.3	4031.5	25.6	426.6	0.0	1519.4	0.0	0.0	0.0	0.0	0.0	207.4	955.3	621.1	654.5	620.5	727.1
sub-0025445_ses-5_run-1	1216940.000000	1202043.000000	1203727.633055	11306.000000	275750.454415	275916.085178	551666.539593	233138.797796	231145.295667	464284.093463	59129.000000	713411.539593	1088435.633055	1077129.633055	1073279.000000	1567654.000000	0.829260	1.068247	50	43	93	1467501.145304	5485.5	659.4	14312.2	51450.8	7531.9	3477.5	5357.3	1812.0	1117.2	1745.6	21035.5	4478.4	1630.4	811.1	634.5	4083.4	17.3	313.7	4574.3	374.3	12793.3	49775.5	7171.0	3748.5	5425.6	1592.8	4424.2	1623.5	444.2	4017.0	12.1	444.2	0.0	1132.1	0.0	0.0	0.0	0.0	0.0	170.1	947.2	587.2	630.6	614.1	719.2
sub-0025445_ses-6_run-1	1220768.000000	1206796.000000	1207884.406771	10611.000000	275602.013690	273331.095029	548933.108719	235031.598875	233881.699177	468913.298052	60480.000000	712248.108719	1090809.406771	1080198.406771	1077102.000000	1584916.000000	0.827307	1.074088	35	31	66	1475591.820721	5238.6	498.0	14504.8	52135.4	7366.4	3450.3	5421.7	1775.4	989.6	1668.3	20553.7	4686.9	1928.6	775.8	569.7	4117.8	27.9	288.1	4379.3	335.9	13057.3	49903.8	7456.1	3858.5	5476.5	1775.9	4500.5	1752.0	569.4	4072.3	17.1	383.5	0.0	1252.2	0.0	0.0	0.0	0.0	0.0	188.4	968.0	619.9	663.6	614.3	727.5
sub-0025445_ses-7_run-1	1217820.000000	1203916.000000	1204803.693370	10454.000000	272369.856822	270887.391473	543257.248295	236934.563108	235985.881967	472920.445075	59505.000000	706076.248295	1088100.693370	1077646.693370	1074654.000000	1584939.000000	0.834257	1.085749	54	54	108	1459766.231957	5192.1	503.4	13772.0	50990.2	7334.8	3297.9	5574.5	1759.4	1097.6	1665.8	20915.1	4714.1	1808.0	822.8	621.6	4113.6	27.8	256.3	4443.1	314.6	12990.4	51496.0	7039.6	3613.0	5470.9	1635.8	4451.3	1808.9	535.1	3706.7	18.3	487.9	0.0	1922.7	0.0	0.0	0.0	0.0	0.0	201.0	958.8	626.5	643.4	630.6	682.6
sub-0025445_ses-8_run-1	1219282.000000	1204659.000000	1206103.873943	11099.000000	273971.950250	274986.611790	548958.562040	235176.470943	233938.840961	469115.311903	59518.000000	710856.562040	1090706.873943	1079607.873943	1076059.000000	1578898.000000	0.827329	1.071341	34	32	66	1473757.941853	5311.3	665.7	14267.8	51450.2	7454.1	3423.2	5350.5	1799.9	1057.8	1682.7	20900.3	4284.7	1615.4	821.7	680.5	4078.9	23.1	365.8	4439.3	403.5	12712.9	49809.0	7468.1	3790.0	5498.9	1660.0	4362.7	1849.6	542.0	4011.6	19.9	403.8	0.0	1249.2	0.0	0.0	0.0	0.0	0.0	132.7	965.1	610.4	646.7	639.8	697.2
sub-0025445_ses-9_run-1	1207993.000000	1193297.000000	1194554.142661	11087.000000	270052.710039	268527.248516	538579.958555	233893.115620	232560.068486	466453.184106	59652.000000	701550.958555	1077946.142661	1066859.142661	1063316.000000	1568649.000000	0.831812	1.080156	40	30	70	1452242.892785	5295.4	691.8	14156.9	51180.4	7266.2	3433.6	5347.1	1771.9	1070.5	1776.7	20778.5	4373.9	1801.9	902.0	642.6	4039.4	25.4	306.0	4565.9	380.0	13120.1	50771.6	7337.5	3746.5	5556.7	1647.5	4616.1	1761.3	553.6	4119.3	20.6	368.9	0.0	1072.2	0.0	0.0	0.0	0.0	0.0	179.8	963.6	602.2	628.9	653.9	678.6
sub-0025446_ses-10_run-1	1229677.000000	1212278.000000	1212538.686819	13825.000000	266459.587062	274412.533477	540872.120539	235593.173155	239834.393125	475427.566280	62383.000000	713475.120539	1095220.686819	1081395.686819	1078401.000000	1581332.000000	0.817159	1.050845	42	60	102	1504819.104863	6668.3	471.1	12337.0	54119.8	7979.7	3914.4	5540.2	1971.8	1122.4	1574.3	20529.9	4093.5	1698.4	1002.0	795.2	4263.1	130.4	465.1	5597.1	476.2	11800.8	55061.6	7612.3	4283.7	5838.6	1807.5	4037.3	1999.4	603.6	4225.8	36.4	623.0	0.0	1285.7	0.0	0.0	0.0	0.0	0.0	181.8	1104.6	562.6	716.2	574.1	1044.8
sub-0025446_ses-1_run-1	1244076.000000	1227133.000000	1227914.553256	13503.000000	270992.951425	276050.917686	547043.869111	241231.237643	243292.446503	484523.684146	62351.000000	719827.869111	1110622.553256	1097119.553256	1093136.000000	1597650.000000	0.826366	1.061224	26	35	61	1505478.705196	6632.5	320.7	12151.7	53243.3	7800.3	4035.8	5768.4	2145.6	1062.5	1482.8	20517.6	4095.7	1745.1	977.2	763.5	4266.2	150.4	512.7	5536.1	351.1	11947.7	55659.9	7465.2	4189.6	5760.9	1868.9	4251.2	2094.8	559.4	4009.7	27.2	621.3	0.0	1176.2	0.0	0.0	0.0	0.0	0.0	211.3	1070.2	575.0	735.6	724.7	952.2
sub-0025446_ses-2_run-1	1239619.000000	1222707.000000	1223194.289008	13480.000000	268971.521199	274751.186399	543722.707598	238881.710903	242159.870508	481041.581410	63070.000000	718931.707598	1104571.289008	1091091.289008	1087405.000000	1597132.000000	0.821420	1.058323	27	50	77	1509116.449948	6580.7	355.3	12067.4	53858.6	8018.4	3947.7	5849.4	2033.9	1140.4	1222.5	20839.1	4343.0	1861.0	1096.4	717.6	4159.4	228.5	511.9	5517.4	450.6	11899.7	56488.3	7768.3	4296.9	5680.4	1742.0	4127.8	2093.1	624.8	4280.6	23.5	594.0	0.0	1209.9	0.0	0.0	0.0	0.0	0.0	197.6	1120.2	584.5	738.5	721.7	946.9
sub-0025446_ses-3_run-1	1236110.000000	1218985.000000	1220101.443297	13795.000000	268112.459644	275232.904439	543345.364082	236652.378409	240942.700806	477595.079215	61815.000000	718989.364082	1099694.443297	1085899.443297	1081587.000000	1585079.000000	0.826107	1.059327	31	31	62	1496307.422732	6551.4	406.7	11891.8	54554.0	7403.0	3965.9	5942.6	2026.8	1070.9	1346.6	21225.7	4171.9	1803.6	995.9	753.2	4184.2	86.3	669.6	5607.9	443.2	12351.5	57357.9	7652.7	4331.7	5754.0	1766.3	4226.6	1900.6	631.7	4063.3	23.0	558.9	0.0	1004.0	0.0	0.0	0.0	0.0	0.0	240.7	1115.7	584.7	732.7	831.3	940.3
sub-0025446_ses-4_run-1	1245619.000000	1228785.000000	1230175.112743	13550.000000	274169.699972	279657.157409	553826.857381	239161.883119	241278.372242	480440.255362	62622.000000	726085.857381	1112939.112743	1099389.112743	1095502.000000	1591250.000000	0.828537	1.058437	45	42	87	1503395.962631	6460.7	385.5	12222.2	53328.0	7673.9	3922.7	5937.2	2162.2	1097.3	1462.6	20318.7	4088.4	1934.2	892.2	713.9	4100.8	116.1	646.2	5441.0	488.1	11990.8	55613.5	7492.9	4152.1	5812.5	1993.3	4207.1	2078.3	595.1	4147.5	39.9	606.2	0.0	1255.2	0.0	0.0	0.0	0.0	0.0	148.2	1092.2	600.4	650.1	589.6	1044.3
sub-0025446_ses-5_run-1	1231557.000000	1215090.000000	1215740.767355	13144.000000	270620.843986	270318.979800	540939.823786	238859.000895	238661.942674	477520.943569	62557.000000	715261.823786	1096824.767355	1083680.767355	1080327.000000	1577141.000000	0.818399	1.048047	45	37	82	1504837.534766	6341.8	332.6	11895.2	53672.4	7744.9	3978.2	5794.5	1967.4	1038.9	1456.6	21249.2	4242.2	1674.4	953.1	740.3	4177.9	96.3	540.9	5343.2	456.9	11756.5	56884.9	7500.1	4369.9	5895.6	1873.1	4226.7	1959.8	699.6	4165.6	27.3	590.5	0.0	1047.6	0.0	0.0	0.0	0.0	0.0	173.4	1126.8	573.7	783.1	798.8	943.5
sub-0025446_ses-6_run-1	1228475.000000	1211088.000000	1211791.787050	13888.000000	268675.254315	270069.029058	538744.283373	237382.948556	238748.555121	476131.503677	62183.000000	711926.283373	1093711.787050	1079823.787050	1076337.000000	1584369.000000	0.817462	1.054283	43	46	89	1502792.218357	6665.0	418.3	12428.8	52898.8	7705.7	3968.2	5711.0	1994.7	1073.0	1420.5	20826.9	4182.3	1688.3	1055.7	665.8	4302.0	88.1	499.8	5638.6	472.1	12046.3	56844.1	7737.4	4292.2	5733.8	1790.9	4105.3	1983.1	562.1	4273.3	31.8	579.7	0.0	1185.0	0.0	0.0	0.0	0.0	0.0	151.0	1087.0	578.4	728.4	849.9	968.8
sub-0025446_ses-7_run-1	1240810.000000	1223889.000000	1224718.198860	13474.000000	270882.832655	276077.745678	546960.578333	239292.939114	241114.681413	480407.620527	62905.000000	720521.578333	1106318.198860	1092844.198860	1089407.000000	1601871.000000	0.818641	1.056855	44	46	90	1515695.699267	6547.1	360.2	12867.7	53941.3	8020.0	3965.7	5447.9	2006.7	1050.1	1497.0	20897.8	4193.9	1947.8	991.3	834.1	4360.8	113.6	487.1	5515.4	443.7	11614.9	55804.9	7639.9	4316.5	5729.2	1853.7	4216.8	2038.4	535.0	4126.6	33.3	547.5	0.0	932.0	0.0	0.0	0.0	0.0	0.0	182.2	1086.2	577.3	768.6	769.8	945.4
sub-0025446_ses-8_run-1	1238599.000000	1221511.000000	1222160.805842	13779.000000	272307.488456	272279.197382	544586.685838	238570.216564	240710.903441	479281.120005	62172.000000	719007.685838	1102748.805842	1088969.805842	1085330.000000	1583562.000000	0.826436	1.056607	41	34	75	1498723.580287	6519.6	437.1	12325.7	53657.4	7643.6	3940.8	5913.3	2029.9	1057.1	1369.6	21298.7	4200.6	1836.1	973.6	761.3	4221.9	71.5	582.3	5566.1	532.6	12247.6	56893.2	7307.7	4372.2	5723.7	1778.9	4073.3	2071.7	618.2	4233.0	62.2	544.9	0.0	1064.5	0.0	0.0	0.0	0.0	0.0	188.2	1056.5	573.9	731.1	592.3	1074.1
sub-0025446_ses-9_run-1	1251290.000000	1235213.000000	1236271.648243	12961.000000	273452.897516	279445.976136	552898.873651	240689.077804	244960.696787	485649.774591	63472.000000	727199.873651	1117943.648243	1104982.648243	1100941.000000	1615209.000000	0.825703	1.065847	39	57	96	1515423.445965	6250.0	345.5	12136.0	53518.3	7826.4	3992.8	5878.9	1996.8	981.2	1324.7	21666.2	4217.8	1826.4	945.7	736.1	4207.4	73.0	467.5	5344.2	476.0	12038.6	55580.5	8150.4	4341.1	5853.6	1830.5	4064.2	2005.8	602.2	4286.9	48.8	595.0	0.0	1366.3	0.0	0.0	0.0	0.0	0.0	143.1	1136.3	574.5	733.0	781.9	958.2
sub-0025447_ses-10_run-1	1348154.000000	1321259.000000	1322681.740645	21064.000000	300420.585592	307110.369605	607530.955197	257495.774758	258041.010691	515536.785449	64653.000000	784896.955197	1212713.740645	1191649.740645	1186199.000000	1763417.000000	0.789122	1.032189	43	69	112	1708423.849049	10754.6	900.0	12214.8	55382.3	8573.1	4237.7	6084.2	1858.8	2306.9	2357.5	19481.6	4152.6	1620.8	1261.8	688.2	4193.7	76.7	587.4	7759.0	790.0	11243.5	54331.5	7845.5	4241.8	5925.3	1807.1	4523.8	2121.9	551.5	4247.0	58.3	562.4	0.0	1010.2	0.0	0.0	0.0	0.0	0.0	258.6	738.7	463.2	383.8	440.3	890.5
sub-0025447_ses-1_run-1	1368881.000000	1341841.000000	1343659.659112	21022.000000	317513.455768	311056.396127	628569.851895	258222.049619	257033.757598	515255.807217	64162.000000	805569.851895	1231721.659112	1210699.659112	1206014.000000	1743420.000000	0.797164	1.015276	63	70	133	1717187.617052	10917.7	878.5	12614.2	55442.5	8036.3	4174.9	6017.6	1773.0	2267.3	2508.8	20178.7	4423.8	1754.0	1301.7	620.1	4342.8	61.1	482.0	7842.9	640.4	11140.1	56084.2	8189.0	4139.3	5981.6	1658.6	4646.0	2110.8	645.9	3870.3	37.5	513.2	0.0	1270.6	0.0	0.0	0.0	0.0	0.0	296.6	737.9	440.2	359.2	436.0	907.6
sub-0025447_ses-2_run-1	1370743.000000	1343044.000000	1345385.793951	21516.000000	311930.191509	317755.771627	629685.963137	256186.501333	258157.329481	514343.830814	65075.000000	809272.963137	1233839.793951	1212323.793951	1206687.000000	1739061.000000	0.841673	1.067831	57	78	135	1628592.448259	11002.8	896.8	11972.8	56022.3	8317.9	4200.4	6043.2	1775.1	2243.8	2689.0	20317.5	4063.2	1735.8	1293.9	691.6	4081.6	54.1	578.0	7991.3	722.1	10935.5	56569.4	8514.8	4246.3	6128.8	1747.0	4635.7	1975.9	569.7	4294.7	72.8	531.8	0.0	1945.7	0.0	0.0	0.0	0.0	0.0	221.0	738.6	436.4	378.2	468.5	877.2
sub-0025447_ses-3_run-1	1363052.000000	1335266.000000	1337293.581055	21637.000000	310354.748199	315416.554623	625771.302822	255139.475329	258406.802903	513546.278233	63948.000000	801417.302822	1227199.581055	1205562.581055	1201152.000000	1751673.000000	0.796515	1.023610	59	70	129	1711269.440282	11150.1	929.4	11968.3	54640.6	8178.4	4144.7	6065.8	1957.7	2296.1	2628.3	19858.2	4123.5	1660.6	1370.9	655.7	4247.0	79.2	573.0	8069.2	756.2	11338.2	56076.5	7966.1	4250.2	5872.4	1730.1	4426.2	2178.3	642.4	4155.2	85.0	534.4	0.0	1323.1	0.0	0.0	0.0	0.0	0.0	263.1	739.2	441.3	371.5	506.4	837.4
sub-0025447_ses-4_run-1	1365446.000000	1338151.000000	1339919.299233	21253.000000	312030.663329	312014.004696	624044.668025	258169.448521	257498.182687	515667.631208	64079.000000	802266.668025	1228057.299233	1206804.299233	1201913.000000	1737736.000000	0.793695	1.010096	61	80	141	1720366.529897	10942.0	927.5	11921.0	54562.8	8125.3	4149.0	6230.0	1879.2	2157.6	2701.4	19995.2	4118.9	1786.6	1289.7	701.5	4060.3	57.0	591.5	7839.5	798.3	11254.5	57630.4	8452.9	4237.5	5989.0	1747.3	4133.9	2034.2	650.5	3919.3	48.0	514.2	0.0	1547.7	0.0	0.0	0.0	0.0	0.0	228.5	735.9	459.7	409.6	447.8	902.3
sub-0025447_ses-5_run-1	1358745.000000	1332056.000000	1333857.296325	20731.000000	310254.735014	307994.137871	618248.872884	258185.612916	258295.810524	516481.423440	64675.000000	794447.872884	1223387.296325	1202656.296325	1197454.000000	1741910.000000	0.792410	1.015868	60	67	127	1714700.429869	10820.8	817.9	12594.5	54403.0	8456.9	4268.3	5990.9	1812.7	2258.0	2560.7	19595.5	4330.1	1626.6	1279.9	677.4	4410.3	47.6	563.3	7709.0	650.2	11364.6	55371.3	7901.1	4317.3	6018.3	1742.4	4593.1	2234.3	547.6	3942.5	72.8	568.0	0.0	1174.6	0.0	0.0	0.0	0.0	0.0	298.5	753.0	437.5	406.1	465.1	890.3
